"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
39,"Yes","Non-Travel",330,"Research & Development",2,3,"Human Resources",2380,3,"Female",73,3,2,"Sales Executive",1,"Married",4724,15970,3,"No",13,3,4,1,5,2,2,3,2,0,2
40,"No","Non-Travel",868,"Research & Development",8,2,"Medical",2381,4,"Female",35,2,1,"Manufacturing Director",1,"Divorced",9907,22957,4,"No",11,3,4,1,19,3,3,16,0,2,2
35,"No","Travel_Frequently",121,"Research & Development",1,4,"Life Sciences",2382,4,"Female",82,2,2,"Sales Executive",2,"Single",3447,26236,0,"No",14,3,3,0,9,0,2,4,10,0,2
31,"No","Travel_Rarely",979,"Research & Development",3,2,"Medical",2383,1,"Male",31,3,2,"Research Director",3,"Married",6673,2706,2,"No",17,3,3,1,8,3,4,2,8,2,9
28,"No","Non-Travel",1225,"Research & Development",3,3,"Life Sciences",2384,3,"Female",83,4,1,"Sales Executive",4,"Married",5993,14561,4,"Yes",11,3,3,0,5,2,3,6,8,12,11
29,"No","Travel_Rarely",261,"Human Resources",2,3,"Medical",2385,3,"Male",81,2,2,"Human Resources",4,"Divorced",7978,26933,1,"Yes",19,3,3,1,10,2,2,13,8,0,4
59,"Yes","Non-Travel",1259,"Sales",1,1,"Medical",2386,3,"Female",51,1,2,"Manager",4,"Divorced",6180,2690,9,"No",13,3,3,0,9,2,3,5,3,6,8
35,"No","Travel_Rarely",1496,"Research & Development",11,3,"Life Sciences",2387,4,"Male",35,4,1,"Sales Executive",2,"Divorced",3955,11563,2,"No",12,3,3,1,15,2,3,11,3,1,2
36,"No","Travel_Rarely",1395,"Sales",2,1,"Life Sciences",2388,4,"Male",96,2,1,"Sales Executive",4,"Divorced",13503,15896,9,"No",18,3,4,1,32,3,1,9,2,0,4
33,"No","Non-Travel",430,"Research & Development",6,2,"Life Sciences",2389,3,"Male",60,3,2,"Sales Executive",2,"Single",6931,26507,8,"No",13,3,3,1,10,3,3,4,11,15,1
36,"No","Travel_Rarely",546,"Research & Development",26,3,"Life Sciences",2390,3,"Male",42,2,2,"Laboratory Technician",2,"Married",3221,2845,1,"Yes",11,3,3,2,16,3,4,5,8,0,0
33,"No","Travel_Rarely",1457,"Research & Development",7,3,"Life Sciences",2391,3,"Male",39,2,2,"Sales Executive",4,"Single",5661,3445,3,"No",11,4,4,0,19,3,4,1,7,0,0
27,"No","Travel_Rarely",770,"Research & Development",11,3,"Life Sciences",2392,4,"Male",93,3,1,"Research Scientist",3,"Married",3904,16031,0,"No",15,3,1,1,1,3,3,19,13,2,7
29,"No","Travel_Rarely",1206,"Sales",17,4,"Medical",2393,4,"Female",81,3,4,"Manager",3,"Married",2096,14034,2,"No",13,3,1,1,13,0,2,3,7,7,2
40,"No","Travel_Rarely",801,"Sales",6,2,"Life Sciences",2394,4,"Female",40,1,2,"Manager",3,"Single",2307,26707,1,"No",12,3,1,1,8,1,4,8,7,1,2
31,"No","Travel_Rarely",1479,"Sales",1,3,"Life Sciences",2395,2,"Female",72,3,2,"Healthcare Representative",3,"Married",2216,20232,1,"No",12,3,3,0,0,4,3,8,13,0,2
37,"No","Travel_Rarely",930,"Research & Development",8,4,"Life Sciences",2396,1,"Male",67,2,2,"Human Resources",4,"Single",13116,15881,0,"No",12,3,4,1,13,5,2,22,7,3,2
27,"No","Travel_Rarely",1306,"Research & Development",7,2,"Life Sciences",2397,1,"Female",46,2,2,"Laboratory Technician",4,"Married",6062,13624,1,"No",13,3,4,1,20,2,4,5,11,0,16
49,"No","Travel_Rarely",1394,"Research & Development",23,2,"Life Sciences",2398,4,"Female",39,2,4,"Manufacturing Director",4,"Divorced",6294,15747,0,"No",15,4,2,0,15,3,3,2,8,2,8
31,"No","Travel_Frequently",992,"Sales",22,4,"Life Sciences",2399,2,"Male",88,3,3,"Research Scientist",4,"Married",4614,16392,2,"No",13,3,2,1,17,4,3,1,7,0,2
37,"No","Travel_Rarely",1283,"Research & Development",8,3,"Marketing",2400,4,"Female",62,2,2,"Sales Representative",2,"Divorced",15972,23384,9,"No",17,4,2,1,9,2,3,10,2,2,8
29,"No","Travel_Rarely",1323,"Research & Development",8,3,"Technical Degree",2401,3,"Female",52,3,1,"Manager",1,"Married",1675,10748,1,"No",19,3,4,1,10,2,3,3,7,11,2
46,"No","Travel_Rarely",1038,"Research & Development",18,4,"Medical",2402,3,"Female",91,4,2,"Healthcare Representative",4,"Single",3348,17689,1,"Yes",13,3,4,2,10,3,3,1,5,0,2
41,"No","Travel_Rarely",1182,"Research & Development",5,3,"Life Sciences",2403,3,"Male",33,4,3,"Research Scientist",4,"Married",17603,7790,1,"No",11,3,4,0,22,3,3,7,7,0,4
20,"No","Travel_Frequently",124,"Research & Development",19,1,"Life Sciences",2404,1,"Male",64,4,1,"Research Scientist",1,"Married",2991,19730,1,"No",18,4,1,2,20,3,3,3,2,7,0
29,"No","Travel_Frequently",676,"Sales",2,3,"Marketing",2405,3,"Female",96,3,1,"Laboratory Technician",3,"Married",3761,8841,3,"No",13,3,1,2,18,3,4,2,0,1,8
34,"Yes","Travel_Rarely",885,"Research & Development",1,4,"Other",2406,1,"Male",94,2,2,"Research Scientist",4,"Married",4037,14810,1,"Yes",14,3,2,1,21,4,4,7,1,4,0
45,"No","Travel_Rarely",337,"Research & Development",3,4,"Other",2407,3,"Male",65,2,1,"Research Scientist",4,"Married",3500,6217,1,"No",20,3,3,1,6,3,3,1,5,1,7
50,"No","Travel_Rarely",419,"Research & Development",4,4,"Life Sciences",2408,2,"Male",87,1,1,"Laboratory Technician",2,"Married",4157,11879,1,"No",21,3,4,0,8,2,3,4,3,0,4
35,"No","Travel_Rarely",404,"Research & Development",1,3,"Life Sciences",2409,1,"Male",52,3,2,"Laboratory Technician",2,"Married",3407,6927,8,"No",12,3,1,1,5,3,3,4,2,1,0
27,"Yes","Non-Travel",1179,"Research & Development",16,3,"Other",2410,2,"Female",79,3,2,"Research Director",3,"Married",3068,13339,1,"No",20,3,3,0,1,2,2,9,5,0,4
45,"No","Travel_Rarely",379,"Research & Development",8,3,"Life Sciences",2411,3,"Male",56,2,2,"Manufacturing Director",3,"Single",5470,23848,1,"Yes",17,3,1,0,3,2,3,36,1,1,2
44,"No","Travel_Rarely",1459,"Research & Development",10,2,"Life Sciences",2412,4,"Female",35,3,1,"Manager",1,"Married",4601,22967,1,"No",19,3,3,0,6,1,3,4,4,8,3
34,"No","Travel_Rarely",990,"Research & Development",15,4,"Marketing",2413,2,"Male",75,3,2,"Laboratory Technician",4,"Married",2559,2447,1,"No",12,3,2,1,21,2,3,19,10,0,0
39,"No","Travel_Rarely",241,"Research & Development",1,3,"Life Sciences",2414,2,"Female",42,3,2,"Healthcare Representative",1,"Married",3102,15999,3,"No",13,4,4,2,11,3,4,10,7,12,10
41,"Yes","Travel_Rarely",882,"Sales",2,3,"Life Sciences",2415,4,"Female",39,3,1,"Laboratory Technician",4,"Married",13212,11912,3,"No",19,3,2,0,8,1,2,4,0,1,4
31,"No","Travel_Frequently",1327,"Research & Development",2,2,"Life Sciences",2416,3,"Female",99,3,2,"Sales Executive",3,"Single",3755,19588,1,"No",18,3,1,1,4,3,3,5,7,0,7
43,"No","Travel_Rarely",1125,"Sales",2,3,"Life Sciences",2417,4,"Male",83,3,2,"Research Director",2,"Divorced",3955,16479,3,"No",17,3,3,0,8,2,3,3,3,0,0
19,"No","Travel_Rarely",1490,"Research & Development",1,4,"Life Sciences",2418,4,"Male",40,2,1,"Laboratory Technician",3,"Single",19246,7428,2,"No",16,4,3,1,4,2,4,2,8,0,3
21,"No","Travel_Rarely",1464,"Research & Development",16,2,"Life Sciences",2419,3,"Female",88,3,1,"Sales Executive",3,"Married",2277,14947,3,"No",14,3,2,1,18,3,2,1,0,0,9
31,"No","Travel_Frequently",1344,"Research & Development",8,1,"Technical Degree",2420,4,"Female",71,3,2,"Healthcare Representative",2,"Divorced",3760,16998,1,"No",19,4,2,0,10,3,2,11,7,2,7
34,"No","Travel_Rarely",464,"Research & Development",2,4,"Marketing",2421,3,"Male",75,2,4,"Research Scientist",1,"Divorced",19665,8392,2,"No",20,4,3,1,8,5,3,11,7,9,10
28,"No","Travel_Frequently",1015,"Research & Development",2,2,"Life Sciences",2422,4,"Male",65,3,1,"Sales Executive",4,"Married",2376,11275,9,"No",14,3,4,0,5,3,4,4,1,0,4
36,"No","Travel_Rarely",558,"Research & Development",3,3,"Technical Degree",2423,1,"Female",78,3,2,"Laboratory Technician",1,"Single",7596,10092,0,"No",12,3,3,2,25,2,3,20,0,1,4
50,"Yes","Travel_Frequently",1383,"Research & Development",2,4,"Life Sciences",2424,2,"Female",49,4,2,"Research Director",2,"Divorced",4187,24017,9,"Yes",13,3,4,1,22,2,4,2,2,0,8
35,"No","Travel_Rarely",192,"Research & Development",13,5,"Other",2425,4,"Male",43,1,1,"Manufacturing Director",4,"Married",2107,7693,0,"Yes",14,3,3,0,18,3,3,18,8,0,4
34,"No","Travel_Frequently",1089,"Human Resources",8,2,"Life Sciences",2426,3,"Male",84,3,2,"Research Director",3,"Married",2451,23844,1,"No",18,3,4,0,22,5,3,8,7,3,2
31,"No","Travel_Rarely",1132,"Research & Development",9,3,"Other",2427,4,"Female",40,2,2,"Sales Executive",3,"Divorced",4089,25800,4,"Yes",14,3,1,0,1,2,2,3,9,0,8
45,"No","Travel_Rarely",1371,"Research & Development",3,2,"Life Sciences",2428,4,"Male",87,3,1,"Laboratory Technician",3,"Single",6877,24785,0,"Yes",14,4,2,2,9,3,3,5,0,0,3
30,"No","Travel_Frequently",1474,"Research & Development",1,3,"Marketing",2429,4,"Female",41,3,2,"Research Scientist",4,"Single",6162,20420,0,"No",20,3,3,2,1,4,3,3,0,5,8
35,"No","Travel_Rarely",1276,"Sales",21,3,"Life Sciences",2430,3,"Female",45,3,2,"Manager",1,"Married",3162,17102,6,"Yes",18,3,1,0,10,6,3,5,3,2,8
51,"No","Travel_Frequently",913,"Sales",2,1,"Other",2431,4,"Female",88,3,2,"Manager",4,"Single",8008,13248,8,"No",11,3,2,0,16,1,3,22,2,7,4
37,"No","Travel_Rarely",775,"Research & Development",1,3,"Life Sciences",2432,4,"Male",52,3,1,"Sales Representative",4,"Married",3904,21530,0,"No",19,3,2,1,8,2,2,3,2,0,0
39,"No","Travel_Rarely",975,"Sales",2,4,"Life Sciences",2433,3,"Female",41,1,1,"Laboratory Technician",2,"Married",16291,18779,1,"Yes",12,3,4,1,8,2,4,8,7,7,2
25,"No","Travel_Frequently",1395,"Research & Development",7,2,"Other",2434,4,"Male",93,2,2,"Research Scientist",3,"Single",2886,6153,6,"No",17,3,2,0,6,6,3,1,0,0,3
40,"No","Travel_Rarely",935,"Research & Development",23,3,"Medical",2435,2,"Female",37,3,2,"Laboratory Technician",2,"Married",2207,4910,0,"No",14,3,1,0,10,3,4,0,7,1,0
55,"No","Travel_Frequently",1344,"Research & Development",2,1,"Life Sciences",2436,2,"Male",96,3,2,"Research Director",3,"Divorced",3038,18787,1,"No",13,3,2,1,8,0,4,6,2,7,3
32,"No","Travel_Rarely",1176,"Sales",7,4,"Life Sciences",2437,4,"Female",47,2,1,"Sales Executive",1,"Single",10400,18899,0,"No",16,3,4,0,10,1,3,10,2,2,5
26,"No","Travel_Rarely",1002,"Research & Development",4,3,"Marketing",2438,2,"Female",94,3,1,"Laboratory Technician",2,"Single",6230,26862,9,"Yes",20,3,3,1,4,3,2,5,2,2,3
19,"No","Travel_Rarely",376,"Research & Development",15,3,"Life Sciences",2439,4,"Male",100,2,1,"Sales Executive",4,"Married",2328,19609,9,"Yes",22,4,4,1,17,6,3,7,2,11,0
37,"No","Non-Travel",1431,"Sales",15,3,"Medical",2440,4,"Female",70,3,1,"Laboratory Technician",4,"Married",9724,8192,1,"No",12,3,3,1,17,2,3,5,0,0,2
30,"No","Non-Travel",1329,"Research & Development",6,2,"Life Sciences",2441,4,"Male",86,3,1,"Research Scientist",2,"Married",18789,6233,4,"Yes",14,3,2,2,11,2,3,11,3,3,7
33,"No","Travel_Rarely",1332,"Sales",6,3,"Life Sciences",2442,3,"Male",55,4,2,"Research Scientist",3,"Single",4189,24017,4,"No",14,3,3,2,6,2,3,5,0,7,0
29,"No","Travel_Rarely",193,"Research & Development",2,4,"Life Sciences",2443,3,"Female",73,2,3,"Sales Representative",4,"Married",5405,12250,4,"Yes",16,3,4,0,12,1,3,4,0,1,2
30,"No","Travel_Rarely",621,"Sales",10,4,"Life Sciences",2444,1,"Female",79,3,3,"Laboratory Technician",3,"Divorced",3161,17997,5,"No",13,3,2,3,10,2,3,8,2,1,7
38,"No","Travel_Frequently",1324,"Research & Development",2,3,"Life Sciences",2445,2,"Male",68,2,2,"Research Scientist",3,"Married",2362,11693,1,"No",12,3,2,0,3,4,3,3,4,8,3
21,"No","Travel_Frequently",168,"Sales",18,3,"Life Sciences",2446,4,"Male",40,3,2,"Laboratory Technician",3,"Married",1118,8504,1,"No",11,4,2,0,1,3,3,8,2,5,9
32,"No","Travel_Rarely",1040,"Research & Development",24,4,"Medical",2447,1,"Male",95,3,4,"Human Resources",2,"Married",13341,17802,1,"No",12,4,3,0,9,2,1,19,8,9,2
46,"No","Travel_Rarely",1246,"Research & Development",3,4,"Life Sciences",2448,2,"Male",41,2,2,"Sales Executive",1,"Single",19847,21829,4,"No",11,3,2,0,6,4,2,5,1,1,3
22,"Yes","Travel_Frequently",903,"Research & Development",29,3,"Technical Degree",2449,2,"Female",38,3,3,"Manufacturing Director",3,"Divorced",2909,22573,1,"Yes",18,3,3,3,5,3,1,9,9,2,2
42,"No","Travel_Rarely",307,"Research & Development",11,2,"Life Sciences",2450,1,"Male",42,3,1,"Laboratory Technician",2,"Divorced",3600,6881,3,"No",18,3,2,1,7,1,2,1,6,1,4
45,"No","Travel_Frequently",150,"Sales",2,3,"Marketing",2451,2,"Male",74,3,1,"Sales Executive",4,"Married",14026,17616,1,"Yes",12,4,2,0,19,3,3,0,2,4,2
31,"No","Travel_Rarely",444,"Research & Development",4,3,"Technical Degree",2452,1,"Male",59,4,2,"Manufacturing Director",3,"Married",4478,19783,1,"Yes",12,3,2,2,9,2,4,20,2,0,2
45,"No","Travel_Rarely",1362,"Research & Development",18,2,"Life Sciences",2453,3,"Male",56,3,2,"Healthcare Representative",4,"Divorced",5673,21816,1,"No",17,3,2,0,1,2,3,4,7,1,0
25,"No","Travel_Frequently",1224,"Research & Development",1,2,"Medical",2454,3,"Female",43,2,3,"Sales Representative",1,"Single",2720,11825,1,"Yes",20,3,1,2,10,3,3,8,10,2,2
33,"No","Travel_Rarely",152,"Sales",28,4,"Life Sciences",2455,4,"Female",49,2,1,"Sales Executive",4,"Divorced",5294,6069,1,"No",17,3,4,0,6,5,3,9,7,5,5
56,"No","Travel_Rarely",1169,"Sales",9,3,"Life Sciences",2456,3,"Female",36,3,2,"Manufacturing Director",4,"Divorced",6728,6073,2,"Yes",13,3,4,2,6,2,3,7,2,0,2
27,"No","Travel_Rarely",589,"Research & Development",2,3,"Life Sciences",2457,4,"Male",49,3,1,"Research Scientist",4,"Single",4614,6865,2,"Yes",17,4,2,1,11,2,2,7,2,1,3
32,"No","Travel_Rarely",1296,"Sales",2,4,"Marketing",2458,4,"Female",86,2,1,"Human Resources",3,"Single",2366,11031,8,"No",12,4,4,0,12,2,3,6,0,1,3
37,"No","Non-Travel",535,"Sales",23,3,"Life Sciences",2459,1,"Male",58,2,2,"Manager",1,"Married",5160,17381,1,"Yes",15,3,2,3,22,3,4,2,3,6,2
53,"No","Travel_Rarely",408,"Research & Development",9,4,"Medical",2460,3,"Female",63,2,4,"Sales Representative",3,"Married",2587,8489,1,"No",13,3,1,0,31,2,3,20,2,2,2
34,"Yes","Travel_Frequently",1082,"Sales",2,4,"Life Sciences",2461,4,"Male",97,3,1,"Sales Executive",3,"Single",8346,10225,2,"Yes",22,3,1,3,17,5,3,3,6,0,3
28,"Yes","Travel_Frequently",1321,"Research & Development",7,4,"Life Sciences",2462,3,"Female",81,2,2,"Research Scientist",1,"Divorced",4233,8059,0,"No",21,3,1,3,29,6,3,7,2,0,10
22,"No","Travel_Rarely",697,"Sales",14,3,"Life Sciences",2463,2,"Male",95,3,2,"Research Scientist",4,"Married",17639,9687,1,"Yes",12,3,4,2,9,3,2,10,2,0,1
20,"No","Travel_Rarely",333,"Sales",9,1,"Life Sciences",2464,1,"Male",96,1,2,"Research Scientist",1,"Single",3468,14039,1,"No",12,3,4,1,6,2,3,20,8,2,0
31,"No","Travel_Rarely",949,"Sales",10,4,"Technical Degree",2465,2,"Male",47,2,2,"Laboratory Technician",3,"Married",9250,23258,1,"No",17,3,4,1,8,6,3,9,2,5,3
33,"Yes","Travel_Rarely",1398,"Research & Development",3,2,"Other",2466,4,"Male",97,2,3,"Research Scientist",2,"Single",10322,23281,0,"Yes",12,3,1,0,3,3,3,14,2,1,3
49,"No","Travel_Rarely",1001,"Research & Development",2,2,"Medical",2467,4,"Male",66,3,4,"Laboratory Technician",4,"Married",18430,20234,3,"No",12,3,4,1,8,2,2,5,2,1,2
31,"Yes","Travel_Rarely",1064,"Research & Development",17,3,"Life Sciences",2468,4,"Female",46,3,3,"Sales Executive",1,"Divorced",1081,3395,0,"Yes",12,3,4,1,6,3,3,6,7,4,4
20,"No","Travel_Rarely",104,"Sales",16,4,"Life Sciences",2469,1,"Male",72,3,3,"Laboratory Technician",3,"Single",7898,17799,4,"Yes",18,3,2,1,26,2,3,10,7,1,2
32,"No","Non-Travel",202,"Sales",7,4,"Life Sciences",2470,1,"Male",92,2,2,"Research Scientist",3,"Divorced",4615,6865,4,"No",21,3,1,1,8,5,3,5,0,4,7
40,"No","Travel_Rarely",299,"Research & Development",6,4,"Life Sciences",2471,1,"Female",69,3,2,"Laboratory Technician",1,"Married",8189,5602,0,"No",14,3,4,0,14,2,3,40,12,0,10
33,"No","Travel_Rarely",798,"Research & Development",22,2,"Life Sciences",2472,3,"Male",73,2,1,"Laboratory Technician",4,"Divorced",11244,2288,1,"Yes",13,3,3,0,15,3,3,9,3,1,7
27,"No","Travel_Rarely",397,"Sales",7,5,"Life Sciences",2473,4,"Female",57,3,3,"Research Scientist",1,"Married",2867,7360,1,"No",18,3,1,0,24,4,2,8,0,0,2
29,"No","Travel_Rarely",515,"Research & Development",2,3,"Life Sciences",2474,4,"Female",47,2,3,"Laboratory Technician",1,"Married",16328,5044,0,"Yes",23,3,4,1,7,2,3,1,2,0,3
43,"No","Travel_Rarely",1229,"Research & Development",9,3,"Marketing",2475,4,"Male",61,4,5,"Healthcare Representative",2,"Single",2991,14242,7,"Yes",23,3,3,1,9,3,3,3,15,0,7
29,"No","Travel_Rarely",771,"Human Resources",9,1,"Life Sciences",2476,2,"Male",87,3,2,"Sales Executive",4,"Divorced",4680,7660,1,"No",18,3,2,2,18,3,4,2,5,0,0
35,"No","Travel_Rarely",898,"Research & Development",1,2,"Life Sciences",2477,1,"Female",74,3,1,"Manager",4,"Married",12031,26997,3,"No",12,3,3,1,19,5,3,25,9,2,0
30,"Yes","Travel_Rarely",313,"Research & Development",7,4,"Life Sciences",2478,4,"Male",67,3,2,"Sales Executive",4,"Married",2983,8192,0,"No",17,3,4,0,6,2,3,3,8,1,7
43,"No","Travel_Rarely",394,"Research & Development",2,1,"Technical Degree",2479,3,"Male",59,2,1,"Sales Executive",1,"Married",17399,14004,9,"No",18,3,3,2,9,5,3,5,4,1,4
23,"No","Travel_Rarely",1009,"Sales",3,3,"Life Sciences",2480,3,"Male",39,3,1,"Sales Executive",3,"Single",1091,18154,0,"Yes",22,3,4,1,13,2,3,5,2,2,7
31,"No","Travel_Rarely",728,"Sales",2,3,"Life Sciences",2481,2,"Male",58,4,1,"Laboratory Technician",1,"Divorced",5257,4585,1,"No",13,3,4,1,8,2,3,8,11,0,5
40,"No","Travel_Rarely",769,"Research & Development",19,2,"Medical",2482,4,"Female",50,4,1,"Sales Executive",1,"Married",16307,5718,1,"No",12,3,2,1,1,2,3,1,2,1,2
27,"No","Travel_Rarely",1451,"Research & Development",17,4,"Medical",2483,1,"Female",48,2,1,"Healthcare Representative",4,"Single",13245,7679,6,"No",15,4,3,0,11,2,2,6,7,7,0
28,"No","Travel_Rarely",805,"Human Resources",8,2,"Life Sciences",2484,4,"Female",65,3,2,"Human Resources",1,"Married",3505,24609,7,"Yes",15,3,2,1,27,3,2,6,2,0,1
33,"Yes","Travel_Rarely",601,"Sales",1,2,"Life Sciences",2485,3,"Male",92,3,1,"Healthcare Representative",4,"Single",5770,20420,3,"Yes",18,3,1,1,7,2,3,2,2,0,7
47,"No","Travel_Rarely",174,"Sales",3,3,"Life Sciences",2486,3,"Male",64,4,2,"Research Scientist",1,"Single",4465,25952,1,"No",17,3,3,1,2,2,3,25,10,1,1
36,"No","Travel_Rarely",326,"Sales",12,3,"Life Sciences",2487,3,"Male",85,2,2,"Research Director",2,"Divorced",4084,25949,3,"No",14,3,3,2,24,0,3,5,0,0,11
44,"No","Travel_Frequently",619,"Research & Development",14,3,"Life Sciences",2488,3,"Male",61,3,2,"Laboratory Technician",2,"Married",4968,16542,0,"No",13,3,2,0,10,3,3,8,4,1,2
31,"No","Travel_Rarely",727,"Sales",9,3,"Technical Degree",2489,1,"Female",79,3,2,"Research Director",3,"Married",18606,26186,2,"No",18,4,2,1,5,2,4,2,4,0,2
51,"No","Travel_Rarely",1055,"Sales",2,3,"Medical",2490,1,"Male",77,3,1,"Research Scientist",1,"Single",5485,5041,3,"Yes",22,3,1,1,9,2,3,1,4,1,2
22,"No","Travel_Rarely",771,"Research & Development",10,2,"Life Sciences",2491,1,"Male",100,3,4,"Laboratory Technician",2,"Married",4227,21708,8,"Yes",14,4,4,1,8,3,3,10,14,0,1
36,"No","Travel_Rarely",920,"Human Resources",13,4,"Life Sciences",2492,4,"Female",57,3,2,"Healthcare Representative",3,"Divorced",4490,12368,0,"No",12,3,3,1,21,6,2,6,14,0,8
46,"No","Travel_Rarely",543,"Research & Development",4,3,"Other",2493,1,"Male",54,3,2,"Healthcare Representative",2,"Married",4381,22952,4,"No",24,3,4,1,6,2,3,11,2,5,13
54,"No","Travel_Rarely",601,"Research & Development",9,3,"Life Sciences",2494,4,"Female",65,3,1,"Research Scientist",3,"Single",4963,22262,6,"No",12,3,4,1,6,2,2,1,3,0,3
52,"Yes","Travel_Frequently",266,"Research & Development",2,3,"Life Sciences",2495,2,"Female",84,4,4,"Laboratory Technician",4,"Married",16015,6152,5,"No",15,3,3,3,3,4,2,1,2,0,8
48,"No","Travel_Rarely",853,"Sales",6,2,"Medical",2496,1,"Male",65,2,1,"Research Scientist",3,"Married",5042,22154,2,"No",16,4,3,0,9,3,3,10,0,1,8
46,"No","Travel_Rarely",1355,"Sales",6,4,"Medical",2497,3,"Female",70,2,4,"Sales Executive",4,"Married",4377,20682,0,"No",19,3,2,0,22,2,3,8,3,0,2
21,"No","Non-Travel",1050,"Sales",1,3,"Medical",2498,4,"Male",36,3,1,"Laboratory Technician",3,"Married",9602,22908,1,"Yes",17,4,3,2,21,3,3,9,8,0,7
31,"No","Travel_Rarely",496,"Research & Development",3,2,"Life Sciences",2499,1,"Female",55,4,2,"Sales Executive",4,"Divorced",5405,22789,8,"No",18,3,4,1,7,3,3,4,2,0,5
42,"No","Travel_Rarely",1343,"Research & Development",1,4,"Medical",2500,3,"Female",76,3,4,"Research Scientist",2,"Married",5094,24737,1,"Yes",18,3,2,1,7,2,3,10,4,2,7
22,"No","Travel_Rarely",862,"Sales",1,1,"Life Sciences",2501,2,"Female",98,3,5,"Manager",3,"Single",4876,16193,2,"No",11,3,3,0,6,3,4,4,12,0,2
38,"No","Travel_Frequently",748,"Research & Development",29,1,"Medical",2502,4,"Female",62,3,1,"Laboratory Technician",3,"Married",10422,19711,7,"No",15,3,4,0,2,2,3,10,4,4,7
42,"No","Travel_Frequently",592,"Research & Development",10,1,"Life Sciences",2503,4,"Male",78,2,1,"Manager",4,"Single",3295,12930,9,"Yes",17,3,3,0,32,3,3,7,6,0,3
23,"No","Travel_Rarely",616,"Research & Development",2,5,"Life Sciences",2504,1,"Male",75,2,1,"Manufacturing Director",3,"Married",4490,14811,4,"Yes",18,3,3,0,1,3,4,7,5,9,7
33,"No","Travel_Rarely",234,"Sales",2,3,"Life Sciences",2505,1,"Female",58,2,5,"Manager",3,"Single",19049,13436,0,"No",23,4,4,0,5,1,3,4,0,3,8
34,"No","Travel_Rarely",300,"Sales",7,2,"Life Sciences",2506,2,"Male",42,2,1,"Healthcare Representative",1,"Married",10932,22049,0,"No",22,3,4,0,3,2,3,3,0,10,7
34,"No","Travel_Rarely",603,"Research & Development",3,4,"Life Sciences",2507,1,"Male",75,2,1,"Sales Executive",1,"Single",2293,10293,1,"No",11,3,2,1,16,2,3,17,14,1,7
24,"Yes","Non-Travel",1200,"Research & Development",14,2,"Life Sciences",2508,3,"Female",67,3,1,"Sales Executive",3,"Single",2781,23785,1,"No",15,3,2,0,4,1,2,9,3,2,4
29,"Yes","Travel_Rarely",1001,"Research & Development",7,5,"Life Sciences",2509,4,"Female",48,3,2,"Healthcare Representative",3,"Married",2258,24032,0,"Yes",20,3,2,1,8,0,1,9,2,4,9
32,"No","Travel_Frequently",506,"Sales",8,3,"Life Sciences",2510,3,"Female",46,3,2,"Laboratory Technician",3,"Single",2132,17736,4,"Yes",23,3,4,0,12,2,3,10,2,4,3
29,"No","Travel_Rarely",268,"Research & Development",1,3,"Medical",2511,4,"Male",33,2,1,"Healthcare Representative",1,"Married",11031,10697,1,"No",19,3,4,0,2,4,3,1,2,3,1
41,"No","Travel_Rarely",370,"Research & Development",16,3,"Marketing",2512,2,"Male",72,3,1,"Sales Executive",3,"Married",4084,7713,4,"No",17,3,4,0,1,1,4,24,2,0,2
