Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,YES,frequent,1174,Sales,1,2,med,1,2290,1,m,54,3,1,Lab Technician,4,single,7143,10074,4,Y,0,19,4,1,80,1,9,4,2,10,2,1,5
50,YES,non-travel,796,R&D,2,4,medical,1,2291,4,MALE,85,3,1,lab technician,4?,MARRIED,1102,17736,3,Y,No,23,3,3,80,0,1,3,3,10,10,2,4
33,0,rare,854,R&D,2,4,Medical,1,2292,4,F,87,3,2,Research Scientist,3,Married,8686,5747,6,Y,No,12,3,4,80,0,3,3,3,5,2,0,0
32,no,frequent,458,sales,7,2,medical,1,2293,3,Male,41,3,1,MANUFACTURING DIRECTOR,3,Married,13503,9687,1,Y,yes,20,3,1,80,2,16,5,2,17,2,1,2
42,No,frequent,1127,r&d,10,1,LS,1,2294,1,F,70,3,2,Sales Executive,3,Single,4599,24456,8,Y,1,14,3,3,80,2,36,6,4,10,2,3,7
45,no,NON-TRAVEL,756,RESEARCH & DEVELOPMENT,11,4,Medical,1,2295,4,M,48,2,2,research scientist,4,Single,5070,26283,3,Y,No,13,3,3,80,1,15,5,1,7,3,7,2
28,0,Travel_Frequently,1396,r&d,8,3,TECHNICAL DEGREE,1,2296,4,M,95,1,1,research scientist,3,Married,13320,13008,3,Y,NO,12,3,4,80,0?,26,5,3,9,2,0,2
35,0,travel_frequently,1223,Research & Development,2,3,HR,1,2297,3,FEMALE,53,2,2,Research scientist,2,Single,10448,4658,0,Y,0,14,3,4,80,3,13,2,3,9,2,1,0
35,NO,rare,294,Sale,1,3,medical,1,2298,3,Female,54,3,3,Research scientist,1,MARRIED,9888,5518,1,Y,0,15,3,4,80,0,14,3,3,10,2,2,2
53,YES,rare,1218,Research & Development,26,5,MED,1,2299,4,MALE,76,3,2,research scientist,4,Divorced,16792,4910,8,Y,yes,17,3,3,80,0,12,2,1,5,2,4,2
40,NO,Travel_Rarely,657,Sale,2,3,MARKETING,1,2300,3,f,38,3,1,LABORATORY TECHNICIAN,3,DIVORCED,10096,23914,1,Y,no,12,3,3,80,0,21,2,3,3,2,2,3
26,no,TRAVEL_RARELY,1207,research & development,9,3,life sciences,1,2301,4,F,32,4,3,RESEARCH SCIENTIST,4,MARRIED,5033,18079,2,Y,No,13,3,3,80,1,19,3?,3,6,0,0?,1
22,no,rare,330,Sales,16,2,LIFE SCIENCES,1,2302,3,f,43,3,1_,Research scientist,3,Married,5488,12287,2,Y,NO,17,3,4,80,1,21,2,3,3,14,7,0
56,No,rare,213,RESEARCH & DEVELOPMENT,9,4,technical degree,1,2303,2,m,67,3,1,manager,3,SINGLE,6652,11912,2,Y,no,15,3,4,80,2,20,2,3,2?,9,0,4
33,No,NON-TRAVEL,523,sale,14,4,MKT,1,2304,2,MALE,80,2,5_,manufacture director,1,DIVORCED,6261,14864,6,Y,0,18,3,2,80,0,15,2,3,9,2,1,8
49,0,rare,1001,r&d,4,4,MEDICAL,1,2305,4,Male,49,3,2,Human Resources,2,Married,19141,3156,3,Y,no,17,3,3_,80,0,9,2,2,1,3,15,3
51,0,rare,1256,Research & Development,16,4,medical,1,2306,4,F,98,3,2,sales representative,1,married,4682,26496,1,Y,NO,14,3,1,80,0,10,2,3,5,14,4,2_
45,0,travel_frequently,506,sale,1,1,LS,1,2307,4,M,52,2,2,SALES EXECUTIVE,1,single,12490,21457,6,Y,YES,14,3,3,80,0,4,2,2,3,8,1,5
30,No,travel_rarely,470,Sales,1,3,Life Sciences,1,2308,1,m,38,2,1,Lab Technician,4,MARRIED,12936,17519,1,Y,NO,14,3,3,80,2,1,2,4,5,4,8,3?
40,NO,TRAVEL_FREQUENTLY,793,SALES,25,3,Life Sciences,1,2309,4,m,51,3,3,laboratory technician,2,married,10976,24835,3,Y,0,15,3,2,80,0,10,2,1,5,2,1,7
45,No,frequent,1398,SALES,4,1,MED,1,2310,3,Female,47,3,2,sales representative,1,MARRIED,5220,19384,4,Y,no,14,3,2,80,2,4,2,1,10,0,1,3
42_,1,non-travel,482,Sale,3,3,MED,1,2311,2,f,58,4,2,Sales Executive,2,single,5747,4488,4,Y,YES,23_,3,3,80,3,9,2,3,6,4,7,2
40,YES,rare,986,Sales,1,4,LS,1,2312,4,f,44,2,3,Laboratory Technician,3,MARRIED,2115,21624,2,Y,0,14,3,3,80,0,7,3,3,2,0,1,2
18,no,travel_rarely,1141,sale,3,3,LS,1,2313,4,M,78,2,3,LABORATORY TECHNICIAN,3,single,5253,13402,2,Y,Yes,12,3,3,80,0,7,3_,3,1,4,0,2
18,0,frequent,1313,sales,29,4,life sciences,1,2314,3,M,69,3,2,MANAGER,2_,married,4025,11983,2,Y,1,14,3,1,80,1,6,4,3,2,7,0,7
27,1,rare,1054,R&D,2,4,med,1,2315,3,Male,66,2,2,healthcare representative,3,DIVORCED,5228,5640,5,Y,yes,11,3,3?,80,1,9,1,4,5,0,0,6
28,NO,TRAVEL_RARELY,728,Sale,1,4,LS,1,2316,3,MALE,50,3,2,lab technician,1,single,10445,18437,1,Y,no,13,3,4,80,1,1,2,3,8,2,0,2
36,0,rare,959,Sale,26,4,MED,1,2317,3,Female,77,3,2,Healthcare Representative,1,MARRIED,4930,10675,1,Y,No,19,3,2,80,3,5,2?,4,0,2,0,7
31,no,frequent,802,r&d,7,1,MKT,1,2318,3,m,60,4,3,MANAGER,1,Married,3306,7288,2,Y,No,14,3,4,80,1,5,3,2,16,9,0,3
60,No,travel_rarely,937,Human Resources,10,4_,Life Sciences,1,2319,3,F,80,3,2,Research scientist,3,DIVORCED,2389,19002,1,Y,no,20,4,2,80,0,8,2,2,18,3,2,9
22,no,rare,802,research & development,21,3,medical,1,2320,3,MALE,35,3,2,manager,4,DIVORCED,5093,3335,1,Y,No,21,4,4,80,1,6,6,2,0,7,3,2
37,no,rare,796,Research & Development,26,3,med,1,2321,3,F,66,3,4,RESEARCH SCIENTIST,4,Divorced,4717,9541,2,Y,no,14,3,4,80,0,31,2,3,1,7,11,3
34,NO,Travel_Rarely,783,Sale,4,4,TECHNICAL DEGREE,1,2322,4,MALE,82,2,1,SALES EXECUTIVE,1,Divorced,2561,13430,3,Y,No,17,3,3,80,1,14,5,3,3,7,0,10
35,no,frequent,381,Research & Development,5,4,MED,1,2323,3,f,67,2,2,sales exe,3,DIVORCED,8268,20260,1,Y,1,22,3,1,80,1,1,2,3,14,0,0,4
34,0,rare,933,sale,6,3,Medical,1,2324,2,f,52,3,2,sales executive,4,married,2074,25725,9,Y,YES,13,3,4,80,0,33,2,2,1,2,1,2
28,NO,rare,688,Research & Development,1,2,MEDICAL,1,2325,3,MALE,57,2,1,Sales Executive,4,divorced,19392,23343,0,Y,0,13,3,1,80,0,4,3,3,0,0,0,0
34,1,NON-TRAVEL,430,r&d,3,4,LIFE SCIENCES,1,2326,3,Female,98,4,3,manufacture director,3,married,5154,15815,1,Y,no,23,3,4,80,0,9,3,3,8,0,0,2
38,no,NON-TRAVEL,802,research & development,20,4,LS,1,2327,3,f,53,2,3,LABORATORY TECHNICIAN,4,single,4385,7858,3,Y,YES,21,3,4,80,0,9,6,3,21,7,0,1
29,0,travel_rarely,593,RESEARCH & DEVELOPMENT,2,3,mkt,1,2328,2,F,61,2,1,SALES REPRESENTATIVE,4,single,11631,3129,3,Y,yes,13,3,2,80,0,21,3,1,2,0,0,2
31,no,travel_rarely,1469,Research & Development,19,3,Life Sciences,1,2329,4,FEMALE,63,4,2,Sales Rep,3,Married,4907,5982,4,Y,1,12,3,3,80,0,10,2,2,15,15,5,7
34,0,rare,986,Research & Development,6,1,med,1,2330,2,Female,48,3,1,MANAGER,4,Single,4381,22074,1,Y,yes,11,3,4,80,1,3,3,3,10,0,14_,11
26,no,Travel_Frequently,428,research & development,24,3,TECHNICAL DEGREE,1,2331,2,f,35,2,2,manager,1,SINGLE,4663,19737,9,Y,No,14,4,2,80,3,3,5,3,6,11,0,0
39,Yes,Travel_Rarely,969,Sale,14,2,life sciences,1,2332,3,MALE,100,3,1,HUMAN RESOURCES,3,married,17328,12947,1,Y,no,14,3,3,80,0,7,2,3,5,9,0,3
54,No,Travel_Rarely,616,sale,2,4,life sciences,1,2333,2,M,42,4,1,sales executive,4,MARRIED,11836,13493,0,Y,NO,15,3,3,80,1,9,2,4,23,8,2,8
56,no,rare,1449,RESEARCH & DEVELOPMENT,9,2,LS,1,2334,3,m,80,3,4,Research Scientist,1,DIVORCED,6833,18697,3,Y,NO,11,3_,2,80,2,6,2,2,5,7,0,0
39,No,frequent,799,sale,8,5,Medical,1,2335,4,m,100,3,2_,LABORATORY TECHNICIAN,2,divorced,2619,10675,0,Y,1,19,3,1,80,1,10,3,2,5,3,11,3
27,No,frequent,750,RESEARCH & DEVELOPMENT,9,1,MKT,1,2336,2,M,73,3,2,research scientist,4,Divorced,4422,13422,1,Y,yes,23,3,1,80,3,5,5,3,2,3,3,0
39,NO,Travel_Rarely,802,Research & Development,8,2,medical,1,2337,4,f,91,3,2,research scientist,3,Divorced,12936,19124,4,Y,No,12,3,3,80,3,23,2,3,13,2,1,7
35,NO,travel_rarely,1168,sale,2,2,LS,1,2338,2,M,44,3,4,Healthcare Representative,2,Divorced,7861,18115,3,Y,yes,14,3,4,80,1,25,3,3,2,10,2,2
37,no,Travel_Frequently,1498,Research & Development,5,4,LIFE SCIENCES,1,2339,3,M,72,3,2,LABORATORY TECHNICIAN,3,Single,4684,20284,2,Y,YES,13,3,1,80,1,6,2,3,3,7,0,8
30,yes,rare,488,SALES,6,4,LIFE SCIENCES,1,2340,3,F,59,3,2,research scientist,4,Single,5743,12832,2,Y,NO,13,4,4,80,3,6,3,3,5,1,0,2
53_,no,rare,181,research & development,2,3,LIFE SCIENCES,1,2341,3,Female,50,3,1,research scientist,2,MARRIED,17328,3020,0,Y,No,22,3,1,80,1,4,2,3,5,2,1,12
49?,No,travel_frequently,426,RESEARCH & DEVELOPMENT,1,3,MEDICAL,1,2342,2,f,55,4,2,HEALTHCARE REPRESENTATIVE,3,single,2018,4992,1,Y,NO,18,4,4,80,0,4,1,3,1,4_,0,4
22,YES,Non-Travel,218,RESEARCH & DEVELOPMENT,2,3,Medical,1,2343,2,MALE,98,2,1,laboratory technician,4,DIVORCED,5855,2447,3,Y,No,13,3,3,80,0,1,2,3,19,4,0,2
27?,0,frequent,1225,sales,3,3,med,1,2344,1,m,85,2,1,laboratory technician,4,Married,2936,2122,6,Y,0,11,3,3_,80,1,2,5,2,2,3,2,2
30,No,Travel_Rarely,370,RESEARCH & DEVELOPMENT,2,4,LS,1,2345,3,Female,30,3,1,healthcare rep,2,Single,2741,8989,2,Y,1,12,3,4,80,0,8,6,3,8,1,7,8
32,0,TRAVEL_FREQUENTLY,148,research & development,5,4,technical degree,1,2346,4,Male,85,3,1,Sales Executive,1,divorced,5208,24406,1,Y,Yes,15,3,3,80,1,5,5,3,3,13,1,12
45,NO,nil,202,r&d,3,3,td,1,2347,2,M,46,2,2,Sales Exe,1_,SINGLE,3291,15067,1,Y,0,14,3,4,80,3,6,2?,3,3,2,0,10
59,no,rare,289,RESEARCH & DEVELOPMENT,7,1,medical,1,2348,4,m,82,2,3,Research scientist,2,MARRIED,12965,5626,1,Y,1,13,3,3,80,1,8,2,3,0,3,7,3
37,No,travel_rarely,167,R&D,9,3,marketing,1,2349,4,M,83,3,2,Research Director,4,Married,4025,26959,1,Y,NO,22,3,3,80,1,10,2,3,33,7,2,3
36,no,Travel_Rarely,638,hr,2,3?,Life Sciences,1,2350,4,Female,83,3,1,Sales Executive,2,DIVORCED,6142,25291,1,Y,no,11,3,3,80,1,0,3,1,0,7,0,2
25,No,travel_rarely,852,Sales,18,2,LIFE SCIENCES,1,2351,4,Female,33,1,2,research director,1,SINGLE,12031,8269,1,Y,0,14,3,3,80,0,16,2,3,4,4,1,2
53_,NO,rare,465,Sales,3,1,LIFE SCIENCES,1,2352,4,Female,57,3,3,SALES EXECUTIVE,3,married,2552,5640,1,Y,1,12,3,2,80,0,32,3,4,5,2,1,8
55,no,TRAVEL_RARELY,141,Sale,15,4,ls,1,2353,4,m,30,3,1,Healthcare Rep,4,married,10748,20439,0,Y,No,15,3,4,80,1,14,2,3,7,3,1,2
36,NO,rare,145,research & development,1,4,MKT,1,2354,4,Male,31,4,1,Human Resources,4,MARRIED,2610,14075,2,Y,No,16,3,2,80,0,17,2,2,10,7,1,4
49,NO,TRAVEL_RARELY,913,Sale,1,1,med,1,2355,2,Male,69,2,1,research scientist,2,Divorced,4401,7636,0,Y,0,25,3,2,80,0,4,2,3,14,7,0,2
38,no,TRAVEL_RARELY,464,RESEARCH & DEVELOPMENT,6,4,med,1,2356,3,m,34,3,1,RESEARCH SCIENTIST,3,Single,5033,3840,1,Y,NO,11,3,4,80,1,28,2,2,7,3,0,2
19,NO,TRAVEL_RARELY,1093,sale,22,3,life sciences,1,2357,1,Female,56,3,1,sales representative,3,married,2837,17251,6,Y,1,11,3,2,80,1,13,2,1,10,2,2,3
30,no,travel_frequently,195,Sales,19,4,TECHNICAL DEGREE,1,2358,1,Female,58,2,4,SALES EXECUTIVE,2,Married,5151,2975,5,Y,no,14,3,1,80,1,5,3,2,5,3,1,7
24,NO,nil,618,Sales,12,2,technical degree,1,2359,2,Male,72,3,2,laboratory technician,1,married,2045,21813,1,Y,0,14,3,4,80,1,1,3,3,20,7,11,8
38,NO,Travel_Rarely,277,Sales,29,4,Life Sciences,1,2360,4,M,41,3,1,sales representative,1?,SINGLE,6799,24835,0,Y,0,20,3,3,80,2,28,4,2,10,2,0,0
34,no,frequent,548,Research & Development,1,4,other,1,2361,4,F,59,3,2,RESEARCH SCIENTIST,1,Single,5237,21630,3,Y,YES,24,3,4,80,1,10,2,3,7,2,2,9
44,NO,Travel_Rarely,482,Research & Development,5,3,TECHNICAL DEGREE,1,2362,4,Male,72,3,3,sales executive,3,married,2107,23231,3,Y,no,11,3,2,80,3,8,3,3,3,2,0,7
32,NO,rare,706,Sale,28,5,LIFE SCIENCES,1,2363,3,f,64,3,2,sales exe,1,married,4227,11354,1,Y,no,12,4,1,80,2,9,6,3,1,18_,9,0
42,yes,non-travel,1216,HUMAN RESOURCES,1,4,LS,1,2364,3,m,83,2,1,RESEARCH SCIENTIST,1,Married,2979,19921,1,Y,0,14,3,4,80,0,19,2,3,20,6,0,9
41,NO,TRAVEL_FREQUENTLY,722,sales,24,3,Medical,1,2365,3,MALE,90,3,2,Sales Exe,4,married,2476,5182,2,Y,YES,11,3,3,80,1,8,2,3,4,10,0,6
30,NO,rare,817,r&d,3,2,MARKETING,1,2366,4,f,46,3,2,Laboratory Technician,3,married,5562,22174,4,Y,NO,17,3,2,80,1,10,2,3,2,1,0,2
26,no,frequent,621,Sale,23,4,Medical,1,2367,2,MALE,44,3,1,research scientist,2,Married,17779,13335,0,Y,0,14,3,3,80,0,10,2,1,2,2,10,9
27,no,travel_rarely,1356,research & development,3,3,life sciences,1,2368,3,Female,42,3,5,SALES EXECUTIVE,4,MARRIED,3578,15736,2,Y,1,18,3,2,80,1,10,3,1,7,1,2,9
59,yes,TRAVEL_RARELY,726,RESEARCH & DEVELOPMENT,1,4,LIFE SCIENCES,1,2369,4,Female,48,4,1,Research Scientist,4,divorced,6644,9396,4,Y,No,24,3,4,80,0,5,3,3,2,2,2,2
47,No,Non-Travel,371,SALES,20,2,medical,1,2370,2,M,63,2,3,Sales Executive,2,DIVORCED,5294,25995,1,Y,no,11,3,1,80,0,2,2,2,9,0,0,3
30,No,travel_rarely,305,Research & Development,29,4,LS,1,2371,1,M,46,2,3,Healthcare Rep,3,SINGLE,4403,11983,0,Y,no,20,4,4,80,0,7,2,3,1,0,0,8
27,1,Travel_Rarely,528,R&D,20,1,MKT,1,2372,1,m,97,4,4,Research scientist,3,SINGLE,7725,5355?,1,Y,no,23,4,2,80,0,7,3,3,10,2,0,4
56,0,TRAVEL_RARELY,905,Sales,10,4,OTHER,1,2373,4,MALE,44,4,2,research director,4,DIVORCED,4477,14115?,5,Y,0,22,3,3_,80,1,11,2,3,9,2,1,2
49,NO,travel_rarely,116,research & development,8,3,med,1,2374,3,Female,67,3,2,Sales Exe,2,divorced,3420,20898,1,Y,0,11,3,3,80,0,10,3,3,2,7,0,3
20,no,Travel_Rarely,1405,r&d,10,1,mkt,1,2375,3,m,65,3,3,RESEARCH SCIENTIST,2,SINGLE,4103,23737,5,Y,No,15,3,1,80,1,3,5,2,8,2,2,8
55,no,rare,261,RESEARCH & DEVELOPMENT,8,3,HUMAN RESOURCES,1,2376,4,FEMALE,84,2,2,Manufacture Director,1,DIVORCED,2367,5586,7,Y,no,18,3,2,80,0,18,4,2,1,1,4,3
31,yes,Travel_Rarely,1396,research & development,6,3,mkt,1,2377,4,M,92,3,3,healthcare rep,4,Married,2404,23679,1,Y,NO,21,3,3,80,0_,16,0,4,11,2,7,2
27,no,rare,234,r&d,10,3,td,1,2378,2,m,51,3,5,sales executive,4,divorced,5765,24907,3,Y,yes,13,3,1,80,1,4,2,2,11,3,0,0
33_,NO,NON-TRAVEL,654,r&d,10,2,LIFE SCIENCES,1,2379,4,f,88,3,2,research scientist,4,married,9069,11934,7,Y,NO,12,3,4,80,1,12,1,3,6,9,2,2
39,yes,NON-TRAVEL,330,Research & Development,2,3,HR,1,2380,3,f,73,3,2,Sales Executive,1,MARRIED,4724,15970,3,Y,no,13,3,4,80,1,5,2,2,3,2,0,2
40,NO,NON-TRAVEL,868,Research & Development,8,2,Medical,1,2381,4,F,35,2,1,MANUFACTURING DIRECTOR,1,Divorced,9907,22957,4,Y,No,11,3,4,80,1,19,3,3,16,0,2,2
35,No,TRAVEL_FREQUENTLY,121,research & development,1,4_,ls,1,2382,4,F,82,2,2,Sales Executive,2,Single,3447,26236,0,Y,0,14,3,3,80,0,9,0,2,4,10,0,2
31,No,rare,979,research & development,3,2,Medical,1,2383,1,M,31,3,2,Research Director,3,Married,6673,2706,2,Y,no,17,3,3,80,1,8,3,4,2,8,2,9
28,No,non-travel,1225,Research & Development,3,3,LIFE SCIENCES,1,2384,3,F,83,4,1,sales executive,4,MARRIED,5993,14561,4,Y,yes,11,3,3,80,0,5,2,3,6,8,12,11
29,NO,rare,261,HUMAN RESOURCES,2,3,MEDICAL,1,2385,3,MALE,81,2,2,HR,4,divorced,7978,26933,1,Y,1,19,3,3,80,1,10,2,2,13,8,0,4
59,Yes,Non-Travel,1259,sale,1,1,MEDICAL,1,2386,3,F,51,1,2,manager,4,DIVORCED,6180,2690,9,Y,no,13,3,3,80,0,9,2,3,5,3,6,8
35,No,rare,1496,R&D,11,3,LIFE SCIENCES,1,2387,4_,MALE,35,4,1,SALES EXECUTIVE,2,Divorced,3955,11563,2,Y,0,12,3,3,80,1,15,2,3,11,3,1,2
36,No,TRAVEL_RARELY,1395,Sales,2,1,MED,1,2388,4,MALE,96,2,1,Sales Executive,4,Divorced,13503,15896,9,Y,0,18,3,4,80,1,32,3,1,9,2,0,4
33,0,NON-TRAVEL,430,research & development,6,2,LIFE SCIENCES,1,2389,3,Male,60,3,2,Manufacture Director,2,single,6931,26507,8,Y,0,13,3,3,80,1,10,3,3,4,11,15,1
36,No,rare,546?,research & development,26,3,MED,1,2390,3,Male,42,2,2,laboratory technician,2,MARRIED,3221,2845,1?,Y,yes,11,3,3,80,2,16,3,4_,5,8,0,0
33,No,rare,1457,R&D,7,3,ls,1,2391,3,MALE,39,2,2,Sales Exe,4,single,5661,3445,3,Y,NO,11,4,4,80,0,19,3,4,1,7,0,0
27,No,Travel_Rarely,770,R&D,11,3,mkt,1,2392,4_,M,93,3,1,RESEARCH SCIENTIST,3,MARRIED,3904,16031,0,Y,0,15,3,1,80,1,1,3,3,19,13,2,7
29,NO,rare,1206,sales,17,4,MEDICAL,1,2393,4,f,81,3,4,manager,3,MARRIED,2096,14034,2,Y,No,13,3,1,80,1,13,0,2,3,7,7,2
40,no,TRAVEL_RARELY,801,SALES,6,2,MKT,1,2394,4,f,40,1,2,manager,3,single,2307,26707,1,Y,0,12,3,1,80,1,8,1,4,8,7,1,2
31,NO,travel_rarely,1479,SALES,1,3,Life Sciences,1,2395,2,Female,72,3,2,healthcare representative,3,MARRIED,2216,20232,1,Y,0,12,3,3,80,0,0,4,3,8,13,0,2
37,no,rare,930,RESEARCH & DEVELOPMENT,8,4,life sciences,1,2396,1,MALE,67,2,2,HR,4,Single,13116,15881,0,Y,0,12,3,4,80,1,13,5,2,22,7,3,2
27,no,Travel_Rarely,1306,R&D,7,2,Life Sciences,1,2397,1,F,46,2,2,Laboratory Technician,4,Married,6062,13624,1,Y,NO,13,3,4,80,1,20,2,4,5,11,0,16
49,0,Travel_Rarely,1394,RESEARCH & DEVELOPMENT,23,2,Life Sciences,1,2398,4,Female,39,2,4,Manufacturing Director,4,DIVORCED,6294,15747,0,Y,no,15,4,2,80,0,15,3,3,2?,8,2,8
31,no,frequent,992,sales,22,4,Life Sciences,1,2399,2,Male,88,3,3,RESEARCH SCIENTIST,4,Married,4614,16392,2,Y,No,13,3,2,80,1,17,4,3,1,7,0,2
37,0,Travel_Rarely,1283,research & development,8,3,MARKETING,1,2400,4,F,62,2,2,SALES REPRESENTATIVE,2,divorced,15972,23384,9,Y,no,17,4,2,80,1,9,2,3,10,2,2,8
29,NO,Travel_Rarely,1323,R&D,8?,3,TD,1,2401,3,f,52,3,1,MANAGER,1,married,1675,10748,1,Y,no,19,3,4,80,1,10,2,3,3,7,11,2
46,NO,travel_rarely,1038,RESEARCH & DEVELOPMENT,18,4,medical,1,2402,3,FEMALE,91,4,2,healthcare rep,4,SINGLE,3348,17689,1,Y,YES,13,3,4,80,2,10,3,3,1,5,0?,2
41,NO,rare,1182,research & development,5,3,LIFE SCIENCES,1,2403,3,m,33,4,3,RESEARCH SCIENTIST,4,Married,17603,7790,1,Y,No,11,3,4,80,0,22,3,3,7,7,0,4
20,no,travel_frequently,124,Research & Development,19,1,life sciences,1,2404,1,Male,64,4,1,Research Scientist,1,married,2991,19730,1,Y,0,18,4,1,80,2,20,3,3,3,2,7,0
29,NO,travel_frequently,676,sale,2,3,marketing,1,2405,3?,f,96,3,1,LABORATORY TECHNICIAN,3,married,3761,8841,3,Y,No,13,3,1,80,2,18,3,4,2,0,1,8
34,yes,rare,885,Research & Development,1,4,other,1,2406,1,M,94,2,2,research scientist,4,Married,4037,14810,1,Y,1,14,3,2,80,1,21,4,4,7,1,4,0
45,No,Travel_Rarely,337,Research & Development,3,4,other,1,2407,3,M,65?,2,1,Research Scientist,4,married,3500,6217,1,Y,No,20,3,3,80,1,6,3,3,1,5,1,7
50,NO,travel_rarely,419,research & development,4,4,life sciences,1,2408,2,MALE,87,1,1,LABORATORY TECHNICIAN,2,Married,4157,11879,1,Y,NO,21,3,4,80,0,8,2,3,4,3,0,4
35,0,rare,404,r&d,1,3,mkt,1,2409,1,Male,52,3,2,Laboratory Technician,2,Married,3407,6927,8,Y,No,12,3,1,80,1,5,3,3,4,2,1,0
27,YES,NON-TRAVEL,1179,research & development,16,3,OTHER,1,2410,2,Female,79,3,2,Research Director,3,MARRIED,3068,13339,1?,Y,No,20,3,3,80,0,1,2,2,9,5,0,4
45,NO,Travel_Rarely,379,Research & Development,8,3,LS,1,2411,3,Male,56,2,2,Manufacturing Director,3,single,5470?,23848,1,Y,yes,17,3,1,80,0,3,2,3,36,1,1,2
44,no,rare,1459,r&d,10,2,mkt,1,2412,4,Female,35,3,1,manager,1,Married,4601,22967,1,Y,No,19,3,3,80,0,6,1,3,4,4,8,3
34,0,travel_rarely,990,r&d,15,4,marketing,1,2413,2,M,75,3,2,laboratory technician,4,MARRIED,2559,2447,1,Y,No,12,3,2,80,1,21,2,3,19,10,0,0
39,No,rare,241,RESEARCH & DEVELOPMENT,1,3,Life Sciences,1,2414,2,f,42,3,2,healthcare rep,1,Married,3102,15999,3,Y,No,13,4,4,80,2,11,3,4,10,7,12,10
41,1,rare,882,sales,2,3,MED,1,2415,4,Female,39,3,1,Lab Technician,4,married,13212,11912,3,Y,No,19,3,2,80,0?,8,1,2,4,0,1,4
31,no,TRAVEL_FREQUENTLY,1327,Research & Development,2,2,med,1,2416,3,FEMALE,99,3,2,sales executive,3,Single,3755,19588,1,Y,NO,18,3,1,80,1,4,3,3,5,7,0,7
43,NO,rare,1125,sale,2,3,Life Sciences,1,2417,4,MALE,83,3,2,RESEARCH DIRECTOR,2,divorced,3955,16479,3,Y,NO,17,3,3,80,0,8,2,3,3,3,0,0
19_,no,rare,1490,research & development,1,4,mkt,1,2418,4,MALE,40,2,1,laboratory technician,3,SINGLE,19246,7428,2,Y,no,16,4,3,80,1,4,2,4?,2,8,0,3
21,No,travel_rarely,1464,Research & Development,16,2,life sciences,1,2419,3,FEMALE,88,3,1,sales exe,3,MARRIED,2277,14947,3,Y,NO,14,3,2,80,1,18,3,2,1,0,0,9
31,No,TRAVEL_FREQUENTLY,1344,R&D,8,1,TD,1,2420,4,f,71,3,2,healthcare representative,2,DIVORCED,3760,16998,1,Y,no,19,4,2,80,0,10,3,2,11,7,2,7
34,no,rare,464,RESEARCH & DEVELOPMENT,2,4,MARKETING,1,2421,3,M,75,2,4,research scientist,1,Divorced,19665,8392,2,Y,no,20,4,3,80,1,8,5,3,11,7,9,10
28,no,frequent,1015,R&D,2,2,LS,1,2422,4,m,65,3,1,Manufacture Director,4,MARRIED,2376,11275,9,Y,NO,14,3,4,80,0,5,3,4,4,1,0,4
36,NO,Travel_Rarely,558,Research & Development,3,3,Technical Degree,1,2423,1,f,78,3,2,Laboratory Technician,1,single,7596,10092,0,Y,0,12,3,3,80,2,25,2,3,20,0,1,4
50,1,travel_frequently,1383,Research & Development,2,4,Life Sciences,1,2424,2,Female,49,4,2,Research Director,2,Divorced,4187,24017,9,Y,YES,13,3,4,80,1,22,2,4,2,2,0,8
35,NO,TRAVEL_RARELY,192,Research & Development,13,5,OTHER,1,2425,4,MALE,43,1,1,Manufacturing Director,4,Married,2107,7693,0,Y,1,14,3,3,80,0,18,3,3,18,8,0,4
34,NO,frequent,1089,HUMAN RESOURCES,8,2,MED,1,2426,3,Male,84,3,2,RESEARCH DIRECTOR,3,MARRIED,2451,23844,1,Y,no,18,3,4,80,0,22,5,3,8,7,3,2
31,No,TRAVEL_RARELY,1132,RESEARCH & DEVELOPMENT,9,3,OTHER,1,2427,4,Female,40,2,2,Manufacture Director,3,DIVORCED,4089,25800,4,Y,yes,14,3,1,80,0,1,2,2,3,9,0,8
45,No,rare,1371,RESEARCH & DEVELOPMENT,3,2,Life Sciences,1,2428,4,Male,87,3,1,lab technician,3,Single,6877,24785,0,Y,YES,14,4,2,80,2,9,3,3,5,0,0,3
30,no,Travel_Frequently,1474,R&D,1,3,Marketing,1,2429,4,FEMALE,41,3,2,RESEARCH SCIENTIST,4,Single,6162,20420,0,Y,0,20,3,3,80,2,1,4,3,3,0,5,8
35,no,travel_rarely,1276,SALES,21,3,Life Sciences,1,2430,3,Female,45,3,2,MANAGER,1,MARRIED,3162,17102,6,Y,1,18,3,1,80,0,10,6,3,5,3,2,8
51,0,frequent,913,Sales,2,1,Other,1,2431,4,f,88?,3,2,manager,4,single,8008,13248,8,Y,No,11,3,2,80,0,16,1,3,22,2,7,4
